date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:59:59	0/-1	---M--	301	error ('')			https://queenszoo.com/today	e:/My%20Web%20Sites/queen/queenszoo.com/today.256.delayed	(from https://queenszoo.com/things-to-do/exhibits/aviary)
13:00:00	231406/231406	---M--	200	added ('OK')	image/jpeg	etag:%229a9f4c08ad84c1a22ae066b2250709c9%22	https://cdn.wcs.org/2022/05/24/7j5sgao08e_Julie_Larsen_Maher_4393_Red_and_green_Macaw_QZ_06_05_18_1.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/05/24/7j5sgao08e_Julie_Larsen_Maher_4393_Red_and_green_Macaw_QZ_06_05_18_1.jpg	(from https://queenszoo.com/things-to-do/exhibits/aviary)
13:00:01	361893/361893	---M--	200	added ('OK')	image/jpeg	etag:%225eb945be2c02fb1cbe03ac14f941f99c%22	https://cdn.wcs.org/2022/05/24/5xz824h8zr_Julie_Larsen_Maher_1226_Blue_and_Yellow_Macaw_QZ_07_17_20_2.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/05/24/5xz824h8zr_Julie_Larsen_Maher_1226_Blue_and_Yellow_Macaw_QZ_07_17_20_2.jpg	(from https://queenszoo.com/things-to-do/exhibits/aviary)
13:00:02	331555/331555	---M--	200	added ('OK')	image/jpeg	etag:%225508f4bb11693618653b32e4b20e12e0%22	https://cdn.wcs.org/2022/05/24/33hjuk9a0v_Julie_Larsen_Maher_4174_Sun_Conures_AVI_QZ_09_29_11_1.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/05/24/33hjuk9a0v_Julie_Larsen_Maher_4174_Sun_Conures_AVI_QZ_09_29_11_1.jpg	(from https://queenszoo.com/things-to-do/exhibits/aviary)
13:00:06	538735/538735	---M--	200	added ('OK')	image/png	etag:%222e1fae2b4e5795d88dc74f0b2b47d2c6%22	https://cdn.wcs.org/2022/04/12/6i4grj21hj_Julie_Larsen_Maher_8907_Cattle_Egret_AVI_QZ_09_30_13_2.png	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/04/12/6i4grj21hj_Julie_Larsen_Maher_8907_Cattle_Egret_AVI_QZ_09_30_13_2.png	(from https://queenszoo.com/things-to-do/exhibits/aviary)
13:00:06	858080/858080	---M--	200	added ('OK')	image/png	etag:%22ef05596d7335f69c856c28308fbc9a76%22	https://cdn.wcs.org/2022/04/12/1zbveq5tyy_Julie_Larsen_Maher_3067_Thick_billed_Parrots_QZ_10_16_13_1.png	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/04/12/1zbveq5tyy_Julie_Larsen_Maher_3067_Thick_billed_Parrots_QZ_10_16_13_1.png	(from https://queenszoo.com/things-to-do/exhibits/aviary)
13:00:08	670872/670872	---M--	200	added ('OK')	image/png	etag:%22eb5627e3d4815ba2ce46bf65bc6413cb%22	https://cdn.wcs.org/2022/04/12/4w76ursh0o_Julie_Larsen_Maher_4427_Blue_and_yellow_Macaw_QZ_06_05_18_1.png	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/04/12/4w76ursh0o_Julie_Larsen_Maher_4427_Blue_and_yellow_Macaw_QZ_06_05_18_1.png	(from https://queenszoo.com/things-to-do/exhibits/aviary)
13:00:09	524017/524017	---M--	200	added ('OK')	image/png	etag:%22facee23cc037bb7915c6d4abda17bd53%22	https://cdn.wcs.org/2022/04/12/8r8lbprs6g_Julie_Larsen_Maher_1167_Sun_Conures_QZ_07_17_20_1.png	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/04/12/8r8lbprs6g_Julie_Larsen_Maher_1167_Sun_Conures_QZ_07_17_20_1.png	(from https://queenszoo.com/things-to-do/exhibits/aviary)
13:00:09	0/-1	---M--	301	error ('')			https://queenszoo.com/teens	e:/My%20Web%20Sites/queen/queenszoo.com/teens.260.delayed	(from https://queenszoo.com/things-to-do/exhibits/aviary)
13:00:10	725570/725570	---M--	200	added ('OK')	image/png	etag:%228882a055e33b59c103ec6c1c087d9aef%22	https://cdn.wcs.org/2022/04/12/8kgbdw8h30_Julie_Larsen_Maher_0186_Bobwhite_Quail_QZ_05_10_12_1.png	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/04/12/8kgbdw8h30_Julie_Larsen_Maher_0186_Bobwhite_Quail_QZ_05_10_12_1.png	(from https://queenszoo.com/things-to-do/exhibits/aviary)
13:00:10	579537/579537	---M--	200	added ('OK')	image/png	etag:%22c0705612be4c717b338cdd24bc1a4218%22	https://cdn.wcs.org/2022/04/12/9ed3rbeat_Julie_Larsen_Maher_3222_Black_crowned_Night_Heron_and_Chicks_CZ_BZ_08_27_21_1.png	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/04/12/9ed3rbeat_Julie_Larsen_Maher_3222_Black_crowned_Night_Heron_and_Chicks_CZ_BZ_08_27_21_1.png	(from https://queenszoo.com/things-to-do/exhibits/aviary)
13:00:10	0/-1	---M--	301	error ('')			https://queenszoo.com/today	e:/My%20Web%20Sites/queen/queenszoo.com/today.262.delayed	(from https://queenszoo.com/things-to-do/exhibits/sea-lion-pool)
13:00:10	0/-1	---M--	301	error ('')			https://queenszoo.com/today	e:/My%20Web%20Sites/queen/queenszoo.com/today.263.delayed	(from https://queenszoo.com/things-to-do/exhibits/sea-lion-pool)
13:00:11	376212/376212	---M--	200	added ('OK')	image/jpeg	etag:%22fb8ccc9820796b180eeaa1cb20ac0375%22	https://cdn.wcs.org/2022/05/24/6kkevgoegy_Julie_Larsen_Maher_8038_California_Sea_Lion_Feed_QZ_10_27_21_1.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/05/24/6kkevgoegy_Julie_Larsen_Maher_8038_California_Sea_Lion_Feed_QZ_10_27_21_1.jpg	(from https://queenszoo.com/things-to-do/exhibits/sea-lion-pool)
13:00:13	410358/410358	---M--	200	added ('OK')	image/jpeg	etag:%22ecad230b4759f19b7b2acc6de02259f9%22	https://cdn.wcs.org/2022/05/24/8y801flyod_IMG_7277_1.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/05/24/8y801flyod_IMG_7277_1.jpg	(from https://queenszoo.com/things-to-do/exhibits/sea-lion-pool)
13:00:13	403239/403239	---M--	200	added ('OK')	image/jpeg	etag:%229dc677c096009bb16f7acf56dac4e343%22	https://cdn.wcs.org/2022/05/24/ehfgh3uzm_Julie_Larsen_Maher_2260_California_Sea_Lion_Feed_with_Keepers_QZ_03_16_22_1.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/05/24/ehfgh3uzm_Julie_Larsen_Maher_2260_California_Sea_Lion_Feed_with_Keepers_QZ_03_16_22_1.jpg	(from https://queenszoo.com/things-to-do/exhibits/sea-lion-pool)
13:00:14	0/-1	---M--	301	error ('')			https://queenszoo.com/teens	e:/My%20Web%20Sites/queen/queenszoo.com/teens.267.delayed	(from https://queenszoo.com/things-to-do/exhibits/sea-lion-pool)
13:00:15	0/-1	---M--	301	error ('')			https://queenszoo.com/today	e:/My%20Web%20Sites/queen/queenszoo.com/today.269.delayed	(from https://queenszoo.com/things-to-do/exhibits/wild-side)
13:00:15	0/-1	---M--	301	error ('')			https://queenszoo.com/today	e:/My%20Web%20Sites/queen/queenszoo.com/today.26a.delayed	(from https://queenszoo.com/things-to-do/exhibits/wild-side)
13:00:17	1349619/1349619	---M--	200	added ('OK')	image/jpeg	etag:%22156f1ac112b5e22241c5a420e4e061b0%22	https://cdn.wcs.org/2022/05/24/6uhkqpfw5h_Julie_Larsen_Maher_4770_Andean_Bear_QZ_06_05_18_1.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/05/24/6uhkqpfw5h_Julie_Larsen_Maher_4770_Andean_Bear_QZ_06_05_18_1.jpg	(from https://queenszoo.com/things-to-do/exhibits/wild-side)
13:00:18	1249999/1249999	---M--	200	added ('OK')	image/jpeg	etag:%227c0142bc809f1f5a4892991da742aee9%22	https://cdn.wcs.org/2022/05/24/9g4oxopfn8_Julie_Larsen_Maher_2122a_Roosevelt_Elk_and_Calf_QZ_08_28_13_1.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/05/24/9g4oxopfn8_Julie_Larsen_Maher_2122a_Roosevelt_Elk_and_Calf_QZ_08_28_13_1.jpg	(from https://queenszoo.com/things-to-do/exhibits/wild-side)
13:00:20	991814/991814	---M--	200	added ('OK')	image/jpeg	etag:%22b13497ac2e506ccbeb1950d096a29697%22	https://cdn.wcs.org/2022/05/24/9s8x7tmtoy_Julie_Larsen_Maher_1161_Visitors_with_Children_QZ_07_24_19_1_1.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/05/24/9s8x7tmtoy_Julie_Larsen_Maher_1161_Visitors_with_Children_QZ_07_24_19_1_1.jpg	(from https://queenszoo.com/things-to-do/exhibits/wild-side)
13:00:26	8509755/8509755	---M--	200	added ('OK')	image/png	etag:%228e8499072ec0640e5402ed3480ca5b85%22	https://cdn.wcs.org/2022/04/12/2sv3kgluvy_Julie_Larsen_Maher_6645_Scenics_QZ_06_14_17_1.png	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/04/12/2sv3kgluvy_Julie_Larsen_Maher_6645_Scenics_QZ_06_14_17_1.png	(from https://queenszoo.com/things-to-do/exhibits/aviary)
13:00:27	1125651/1125651	---M--	200	added ('OK')	image/jpeg	etag:%227101b1c2d76d10fc465dfc60110bd94c%22	https://cdn.wcs.org/2022/05/24/12nrmsv5iy_Julie_Larsen_Maher_5715_Canada_Lynx_QZ_01_07_21_1.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/05/24/12nrmsv5iy_Julie_Larsen_Maher_5715_Canada_Lynx_QZ_01_07_21_1.jpg	(from https://queenszoo.com/things-to-do/exhibits/wild-side)
13:00:27	9006009/9006009	---M--	200	added ('OK')	image/png	etag:%22a03f3e99afaf27d4c9cfd947b6324af0%22	https://cdn.wcs.org/2022/04/11/924nyq0mu3_Julie_Larsen_Maher_0846_California_Sea_Lion_QZ_06_27_16_1.png	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/04/11/924nyq0mu3_Julie_Larsen_Maher_0846_California_Sea_Lion_QZ_06_27_16_1.png	(from https://queenszoo.com/things-to-do/exhibits/sea-lion-pool)
13:00:27	6296115/6296115	---M--	200	added ('OK')	image/jpeg	etag:%22de9357bb4014432b43cfe4473edbdbe9%22	https://cdn.wcs.org/2021/12/06/6ufz0766n6_Julie_Larsen_Maher_9465_American_Bison_with_Visitors_QZ_05_10_19_1.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2021/12/06/6ufz0766n6_Julie_Larsen_Maher_9465_American_Bison_with_Visitors_QZ_05_10_19_1.jpg	(from https://queenszoo.com/things-to-do/exhibits/wild-side)
13:00:29	1041300/1041300	---M--	200	added ('OK')	image/jpeg	etag:%2206f176f0b3bbc4b11b426ddac7f57124%22	https://cdn.wcs.org/2022/05/24/8cq7l202sp_Julie_Larsen_Maher_1314_Chacoan_Peccary_QZ_07_17_20_1.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/05/24/8cq7l202sp_Julie_Larsen_Maher_1314_Chacoan_Peccary_QZ_07_17_20_1.jpg	(from https://queenszoo.com/things-to-do/exhibits/wild-side)
13:00:31	313728/313728	---M--	200	added ('OK')	image/jpeg	etag:%22feef7de8d5b06c3fe073cd0923f0c43a%22	https://cdn.wcs.org/2021/12/06/53b6wukb5r_Julie_Larsen_Maher_8937_Pudu_QZ_07_25_13_1.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2021/12/06/53b6wukb5r_Julie_Larsen_Maher_8937_Pudu_QZ_07_25_13_1.jpg	(from https://queenszoo.com/things-to-do/exhibits/wild-side)
13:00:31	5235432/5235432	---M--	200	added ('OK')	image/jpeg	etag:%22bb9d68c30ad8eee0501f9d4542c3d78e%22	https://cdn.wcs.org/2021/12/06/31a8nhowff_Julie_Larsen_Maher_3008_Puma_QZ_10_16_13_1.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2021/12/06/31a8nhowff_Julie_Larsen_Maher_3008_Puma_QZ_10_16_13_1.jpg	(from https://queenszoo.com/things-to-do/exhibits/wild-side)
13:00:32	404564/404564	---M--	200	added ('OK')	image/jpeg	etag:%2258d94b12e55ea205c2c8c5e519b62108%22	https://cdn.wcs.org/2021/12/06/8duhkeyf66_Julie_Larsen_Maher_7114_Bald_Eagle_QZ_12_07_17_1.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2021/12/06/8duhkeyf66_Julie_Larsen_Maher_7114_Bald_Eagle_QZ_12_07_17_1.jpg	(from https://queenszoo.com/things-to-do/exhibits/wild-side)
13:00:32	28412/28412	---M--	200	added ('OK')	image/jpeg	etag:%2298d7b002c5e39be0b00f66106fe3256b%22	https://cdn.wcs.org/2020/04/24/5qqaodzs4_Julie_Larsen_Maher_3471_Andean_Bears_QZ_07_31_12_hr.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2020/04/24/5qqaodzs4_Julie_Larsen_Maher_3471_Andean_Bears_QZ_07_31_12_hr.jpg	(from https://queenszoo.com/things-to-do/exhibits/wild-side)
13:00:34	425443/425443	---M--	200	added ('OK')	image/jpeg	etag:%22a4b62b0e9da58929c1c6c85bb203a674%22	https://cdn.wcs.org/2021/12/06/6rl65fk6vk_Julie_Larsen_Maher_0308_American_Alligator_QZ_06_28_17_1.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2021/12/06/6rl65fk6vk_Julie_Larsen_Maher_0308_American_Alligator_QZ_06_28_17_1.jpg	(from https://queenszoo.com/things-to-do/exhibits/wild-side)
13:00:35	418076/418076	---M--	200	added ('OK')	image/jpeg	etag:%2244b6d6e30998a325fb17d43c58b4b1d0%22	https://cdn.wcs.org/2014/12/16/4xfebf7ryg_Julie_Larsen_Maher_0371c_Canadian_Lynx_QZ_01_09_13.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2014/12/16/4xfebf7ryg_Julie_Larsen_Maher_0371c_Canadian_Lynx_QZ_01_09_13.jpg	(from https://queenszoo.com/things-to-do/exhibits/wild-side)
13:00:35	0/-1	---M--	301	error ('')			https://queenszoo.com/teens	e:/My%20Web%20Sites/queen/queenszoo.com/teens.277.delayed	(from https://queenszoo.com/things-to-do/exhibits/wild-side)
13:00:36	0/-1	---M--	301	error ('')			https://queenszoo.com/today	e:/My%20Web%20Sites/queen/queenszoo.com/today.279.delayed	(from https://queenszoo.com/things-to-do/exhibits/waterfowl-marsh)
13:00:36	0/-1	---M--	301	error ('')			https://queenszoo.com/today	e:/My%20Web%20Sites/queen/queenszoo.com/today.27a.delayed	(from https://queenszoo.com/things-to-do/exhibits/waterfowl-marsh)
13:00:36	1737158/1737158	---M--	200	added ('OK')	image/jpeg	etag:%2290bada5a65f703ed53765cf208c740d6%22	https://cdn.wcs.org/2014/12/12/4z175muib1_Julie_Larsen_Maher_6323_American_Bison_GP_QZ_08_28_09_card.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2014/12/12/4z175muib1_Julie_Larsen_Maher_6323_American_Bison_GP_QZ_08_28_09_card.jpg	(from https://queenszoo.com/things-to-do/exhibits/wild-side)
13:00:37	290302/290302	---M--	200	added ('OK')	image/jpeg	etag:%2296673e9cd4db25184d0bda37232f98d6%22	https://cdn.wcs.org/2022/05/24/8lmn0badgy_Julie_Larsen_Maher_7129_Bald_Eagle_QZ_12_07_17_2.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/05/24/8lmn0badgy_Julie_Larsen_Maher_7129_Bald_Eagle_QZ_12_07_17_2.jpg	(from https://queenszoo.com/things-to-do/exhibits/waterfowl-marsh)
13:00:38	278652/278652	---M--	200	added ('OK')	image/jpeg	etag:%22dfcaf98ce17e0e755e21e4b609e95275%22	https://cdn.wcs.org/2022/05/24/49owun42dq_Julie_Larsen_Maher_5990_Redhead_QZ_01_07_21_2.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/05/24/49owun42dq_Julie_Larsen_Maher_5990_Redhead_QZ_01_07_21_2.jpg	(from https://queenszoo.com/things-to-do/exhibits/waterfowl-marsh)
13:00:39	290110/290110	---M--	200	added ('OK')	image/jpeg	etag:%22e2f4be02064ba3eb9f4c269cf0f67b5d%22	https://cdn.wcs.org/2022/05/24/7sln8pknoh_Julie_Larsen_Maher_8764_Red_eared_Sliders_WMA_QZ_03_19_10_1.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/05/24/7sln8pknoh_Julie_Larsen_Maher_8764_Red_eared_Sliders_WMA_QZ_03_19_10_1.jpg	(from https://queenszoo.com/things-to-do/exhibits/waterfowl-marsh)
13:00:41	525227/525227	---M--	200	added ('OK')	image/jpeg	etag:%2295d6b4c2ae7384cddfbe19d502967509%22	https://cdn.wcs.org/2022/05/24/4bujmqac74_Julie_Larsen_Maher_1406_American_Alligators_QZ_07_19_12_1.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/05/24/4bujmqac74_Julie_Larsen_Maher_1406_American_Alligators_QZ_07_19_12_1.jpg	(from https://queenszoo.com/things-to-do/exhibits/waterfowl-marsh)
13:00:43	484630/484630	---M--	200	added ('OK')	image/png	etag:%220701baa34a462b6b88293edb5d5dbcdf%22	https://cdn.wcs.org/2022/04/12/2p4o10jn6b_Julie_Larsen_Maher_5460_Hooded_Merganser_QZ_01_07_21_1.png	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/04/12/2p4o10jn6b_Julie_Larsen_Maher_5460_Hooded_Merganser_QZ_01_07_21_1.png	(from https://queenszoo.com/things-to-do/exhibits/waterfowl-marsh)
13:00:45	690815/690815	---M--	200	added ('OK')	image/png	etag:%22ccd9b0af7cb9089acff0848835cbcf81%22	https://cdn.wcs.org/2022/04/12/7kjwy0so7e_Julie_Larsen_Maher_7749_Bald_Eagle_QZ_10_27_21_1.png	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/04/12/7kjwy0so7e_Julie_Larsen_Maher_7749_Bald_Eagle_QZ_10_27_21_1.png	(from https://queenszoo.com/things-to-do/exhibits/waterfowl-marsh)
13:00:46	682050/682050	---M--	200	added ('OK')	image/png	etag:%22c49e61676849e83501a08ac39cd91ae1%22	https://cdn.wcs.org/2022/04/12/56o55zyjn_Julie_Larsen_Maher_7006_Wood_Duck_QZ_12_07_17_1.png	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/04/12/56o55zyjn_Julie_Larsen_Maher_7006_Wood_Duck_QZ_12_07_17_1.png	(from https://queenszoo.com/things-to-do/exhibits/waterfowl-marsh)
13:00:50	584936/584936	---M--	200	added ('OK')	image/png	etag:%22f4b6e487e4f3429846123cc99c1eec5c%22	https://cdn.wcs.org/2022/04/12/3wzx9jp698_Julie_Larsen_Maher_0383_Trumpeter_Swans_in_water_QZ_01_09_13_1.png	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/04/12/3wzx9jp698_Julie_Larsen_Maher_0383_Trumpeter_Swans_in_water_QZ_01_09_13_1.png	(from https://queenszoo.com/things-to-do/exhibits/waterfowl-marsh)
13:00:50	686303/686303	---M--	200	added ('OK')	image/png	etag:%222439dadcdab00732a2dd789064368575%22	https://cdn.wcs.org/2022/04/12/3t9wggqgnx_Julie_Larsen_Maher_0304_American_Alligator_QZ_06_28_17_1.png	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/04/12/3t9wggqgnx_Julie_Larsen_Maher_0304_American_Alligator_QZ_06_28_17_1.png	(from https://queenszoo.com/things-to-do/exhibits/waterfowl-marsh)
13:00:51	0/-1	---M--	301	error ('')			https://queenszoo.com/teens	e:/My%20Web%20Sites/queen/queenszoo.com/teens.286.delayed	(from https://queenszoo.com/things-to-do/exhibits/waterfowl-marsh)
13:00:52	602813/602813	---M--	200	added ('OK')	image/png	etag:%2247aae20ccbe1301e88e8e1b611e9584c%22	https://cdn.wcs.org/2022/04/12/2s2aom26cd_Julie_Larsen_Maher_5940_Red_eared_Turtles_Anthony_J_Genovesi_Environmental_Study_Center_Brooklyn_05_12_11_1.png	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/04/12/2s2aom26cd_Julie_Larsen_Maher_5940_Red_eared_Turtles_Anthony_J_Genovesi_Environmental_Study_Center_Brooklyn_05_12_11_1.png	(from https://queenszoo.com/things-to-do/exhibits/waterfowl-marsh)
13:00:53	0/-1	---M--	301	error ('')			https://queenszoo.com/today	e:/My%20Web%20Sites/queen/queenszoo.com/today.288.delayed	(from https://queenszoo.com/things-to-do/experiences/quests)
13:00:53	0/-1	---M--	301	error ('')			https://queenszoo.com/today	e:/My%20Web%20Sites/queen/queenszoo.com/today.289.delayed	(from https://queenszoo.com/things-to-do/experiences/quests)
13:00:54	516223/516223	---M--	200	added ('OK')	image/jpeg	etag:%22c9afa08acdca435b018a2704a2eb91b0%22	https://cdn.wcs.org/2022/07/25/612xcg5uhs_Julie_Larsen_Maher_5098_Quest_Education_QZ_07_26_17_hr.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/07/25/612xcg5uhs_Julie_Larsen_Maher_5098_Quest_Education_QZ_07_26_17_hr.jpg	(from https://queenszoo.com/things-to-do/experiences/quests)
13:00:54	7188473/7188473	---M--	200	added ('OK')	image/png	etag:%226b69ec53ff3e385bc08148eeb309159a%22	https://cdn.wcs.org/2022/04/12/jnq64821o_Julie_Larsen_Maher_0422_Trumpeter_Swans_QZ_01_09_13_1.png	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/04/12/jnq64821o_Julie_Larsen_Maher_0422_Trumpeter_Swans_QZ_01_09_13_1.png	(from https://queenszoo.com/things-to-do/exhibits/waterfowl-marsh)
13:00:54	0/-1	---M--	301	error ('')			https://queenszoo.com/teens	e:/My%20Web%20Sites/queen/queenszoo.com/teens.28b.delayed	(from https://queenszoo.com/things-to-do/experiences/quests)
13:00:54	587353/587353	---M--	200	added ('OK')	image/png	etag:%22184504cb9c998687de0043ed0f7c5450%22	https://cdn.wcs.org/2024/07/16/15/51/31/43178161-25ee-4076-9494-42f67bbf981a/QZ%20Quest%20Map%202024.png	e:/My%20Web%20Sites/queen/cdn.wcs.org/2024/07/16/15/51/31/43178161-25ee-4076-9494-42f67bbf981a/QZ%20Quest%20Map%202024.png	(from https://queenszoo.com/things-to-do/experiences/quests)
13:00:55	0/-1	---M--	301	error ('')			https://queenszoo.com/today	e:/My%20Web%20Sites/queen/queenszoo.com/today.28d.delayed	(from https://queenszoo.com/things-to-do/experiences/wildlife-stage)
13:00:55	0/-1	---M--	301	error ('')			https://queenszoo.com/today	e:/My%20Web%20Sites/queen/queenszoo.com/today.28e.delayed	(from https://queenszoo.com/things-to-do/experiences/wildlife-stage)
13:00:55	0/-1	---M--	301	error ('')			https://queenszoo.com/teens	e:/My%20Web%20Sites/queen/queenszoo.com/teens.28f.delayed	(from https://queenszoo.com/things-to-do/experiences/wildlife-stage)
13:00:55	0/-1	---M--	301	error ('')			https://queenszoo.com/today	e:/My%20Web%20Sites/queen/queenszoo.com/today.290.delayed	(from https://queenszoo.com/learn/families/summer-camp/resources)
13:00:55	0/-1	---M--	301	error ('')			https://queenszoo.com/today	e:/My%20Web%20Sites/queen/queenszoo.com/today.291.delayed	(from https://queenszoo.com/learn/families/summer-camp/resources)
13:00:55	0/-1	---M--	301	error ('')			https://queenszoo.com/teens	e:/My%20Web%20Sites/queen/queenszoo.com/teens.292.delayed	(from https://queenszoo.com/learn/families/summer-camp/resources)
13:00:55	0/-1	---M--	301	error ('')			https://queenszoo.com/today	e:/My%20Web%20Sites/queen/queenszoo.com/today.293.delayed	(from https://queenszoo.com/learn/families/early-childhood-programs)
13:00:55	0/-1	---M--	301	error ('')			https://queenszoo.com/today	e:/My%20Web%20Sites/queen/queenszoo.com/today.294.delayed	(from https://queenszoo.com/learn/families/early-childhood-programs)
13:00:56	562895/562895	---M--	200	added ('OK')	image/jpeg	etag:%22212d9cc9dd0098305f455f2df1a52d4c%22	https://cdn.wcs.org/2024/07/08/09/09/45/b48a2676-72e9-49f9-a799-0d3d09b67ef4/IMG_8882.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2024/07/08/09/09/45/b48a2676-72e9-49f9-a799-0d3d09b67ef4/IMG_8882.jpg	(from https://queenszoo.com/things-to-do/experiences/wildlife-stage)
13:00:57	1102649/1102649	---M--	200	added ('OK')	image/jpeg	etag:%2235c3ab353e33fa05a7cfb0f3bf93f0af%22	https://cdn.wcs.org/2024/07/05/15/45/17/7ddeb84f-d3e0-4ab0-b481-25cc99361f24/file.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2024/07/05/15/45/17/7ddeb84f-d3e0-4ab0-b481-25cc99361f24/file.jpg	(from https://queenszoo.com/learn/families/early-childhood-programs)
13:00:57	222121/222121	---M--	200	added ('OK')	image/jpeg	etag:%223f138d9fa83e06bc8d11522eb2c91f38%22	https://cdn.wcs.org/2022/08/15/55q5hqs2y6_Julie_Larsen_Maher_4773_Toddler_Time_Child_and_Instructor_with_Feathers_DISC_QZ_04_17_12.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/08/15/55q5hqs2y6_Julie_Larsen_Maher_4773_Toddler_Time_Child_and_Instructor_with_Feathers_DISC_QZ_04_17_12.jpg	(from https://queenszoo.com/learn/families/early-childhood-programs)
13:00:58	0/-1	---M--	301	error ('')			https://queenszoo.com/teens	e:/My%20Web%20Sites/queen/queenszoo.com/teens.298.delayed	(from https://queenszoo.com/learn/families/early-childhood-programs)
13:00:59	0/-1	---M--	301	error ('')			https://queenszoo.com/today	e:/My%20Web%20Sites/queen/queenszoo.com/today.299.delayed	(from https://queenszoo.com/learn/families/children-programs)
13:00:59	0/-1	---M--	301	error ('')			https://queenszoo.com/today	e:/My%20Web%20Sites/queen/queenszoo.com/today.29a.delayed	(from https://queenszoo.com/learn/families/children-programs)
13:01:00	326621/326621	---M--	200	added ('OK')	image/jpeg	etag:%225ffe672e1fbf857b9e617f118e385813%22	https://cdn.wcs.org/2023/12/18/06/12/31/22d67abd-3b36-4d27-aa78-a174e0511956/file.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2023/12/18/06/12/31/22d67abd-3b36-4d27-aa78-a174e0511956/file.jpg	(from https://queenszoo.com/learn/families/early-childhood-programs)
13:01:00	389581/389581	---M--	200	added ('OK')	image/jpeg	etag:%2294c1260c8fa7b82a87a974bf99b6dc0c%22	https://cdn.wcs.org/2022/05/30/8jbhj1wmd0_Julie_Larsen_Maher_3337_Dead_leaf_mantis_ECU_11_15_08.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2022/05/30/8jbhj1wmd0_Julie_Larsen_Maher_3337_Dead_leaf_mantis_ECU_11_15_08.jpg	(from https://queenszoo.com/learn/families/children-programs)
13:01:02	382936/382936	---M--	200	added ('OK')	image/jpeg	etag:%22023bcd68f1fde7bf3cea9d0cc3316ae5%22	https://cdn.wcs.org/2023/12/05/16/05/39/c56118a7-4e29-4d25-9578-626413d6c47c/Julie%20Larsen%20Maher_7289_Chacoan%20Peccary_QZ_12%2007%2017.jpg	e:/My%20Web%20Sites/queen/cdn.wcs.org/2023/12/05/16/05/39/c56118a7-4e29-4d25-9578-626413d6c47c/Julie%20Larsen%20Maher_7289_Chacoan%20Peccary_QZ_12%2007%2017.jpg	(from https://queenszoo.com/learn/families/children-programs)
